Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
3.04573, 4.35422e-05, 0.772447, 2544.81, 0.68409
3.05096, 4.65119e-05, 0.528294, 2544.33, 0.56645
3.05686, 4.45765e-05, 0.539839, 2544.03, 0.571473
3.06318, 4.77028e-05, 0.777862, 2543.98, 0.689721
3.06889, 4.52913e-05, 0.695191, 2543.6, 0.65059
3.07498, 4.87196e-05, 0.888151, 2543.52, 0.738486
3.08049, 4.61528e-05, 0.691248, 2543.03, 0.649687
3.08636, 4.9509e-05, 0.778655, 2542.85, 0.692156
3.09166, 4.71734e-05, 0.526233, 2542.32, 0.566528
3.09734, 5.00957e-05, 0.520437, 2542.06, 0.565353
3.10372, 4.78551e-05, 0.742982, 2541.95, 0.67585
3.10918, 5.11916e-05, 0.643374, 2541.6, 0.630378
3.11535, 4.86807e-05, 0.813274, 2541.45, 0.708513
3.12027, 5.18652e-05, 0.458277, 7615.47, 0.548767
4.29307, 5.55234e-05, 30.0958, 7607.38, 4.32751
4.49837, 7.74971e-05, 14.3155, 7586.07, 2.99395
4.72664, 6.5946e-05, 10.6224, 7575.4, 2.5749
4.97631, 8.44449e-05, 11.517, 7569.5, 2.68773
5.25149, 7.17707e-05, 17.9317, 7567.87, 3.35053
5.48988, 9.52073e-05, 17.0529, 7560.81, 3.27357
5.75186, 7.83856e-05, 23.5036, 7559.75, 3.84102
5.9776, 0.00010514, 19.5027, 7550.09, 3.50407
6.22518, 8.64078e-05, 23.7175, 7547.3, 3.86223
6.43776, 0.000113657, 17.0915, 7535.44, 3.28153
6.67043, 9.6082e-05, 18.2832, 7530.15, 3.39099
6.86985, 0.000120765, 11.4044, 7518.37, 2.6762
7.08757, 0.000107082, 10.7112, 7511.7, 2.58754
7.32123, 0.000132307, 14.3269, 7509.52, 3.00437
7.52384, 0.000116091, 11.744, 7501.35, 2.71142
7.74072, 0.000142474, 13.8769, 7498.11, 2.95671
7.92874, 0.000126369, 9.90574, 7488.93, 2.4845
8.12976, 0.000151076, 10.3032, 7484.3, 2.5393
8.34773, 0.000134542, 15.3105, 7483.28, 3.10492
8.53263, 0.000164311, 13.9743, 7477.34, 2.96817
8.73353, 0.000143747, 18.4265, 7476.11, 3.41393
8.90355, 0.00017606, 14.6838, 7468.11, 3.04493
9.08854, 0.000154608, 17.1014, 7465.21, 3.28793
9.24497, 0.00018593, 11.8659, 7455.99, 2.72902
9.4152, 0.000167167, 12.1748, 7451.34, 2.76105
9.5593, 0.000194236, 7.37999, 7442.77, 2.12703
9.71592, 0.000180806, 6.68805, 7437.48, 2.01244
9.88226, 0.000207246, 8.49386, 7434.78, 2.28964
10.0259, 0.000192251, 6.75594, 7428.71, 2.0207
10.1784, 0.000218687, 7.61224, 7425.34, 2.15804
10.3433, 0.000201429, 12.06, 7424.71, 2.74767
