Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
79048.3, 13665.9, 2.70102e+06, 5.30867e+07, 256.575
70637.5, 13065.9, 1.80338e+06, 5.13708e+07, 228.015
67222.1, 13561.3, 1.8235e+06, 5.09151e+07, 228.493
110252, 14206.9, 2.77331e+06, 4.98303e+07, 313.06
123459, 14406.3, 2.27796e+06, 4.93061e+07, 340.432
114067, 14763.1, 2.41642e+06, 4.92335e+07, 243.512
87677, 15330.6, 2.55193e+06, 4.88995e+07, 248.318
277369, 15818.5, 2.88231e+06, 4.84546e+07, 2299.74
79333, 16050, 2.9359e+06, 4.83517e+07, 233.24
75115.7, 15811.5, 2.42244e+06, 4.76973e+07, 220.255
185312, 16220.1, 3.12867e+06, 4.74224e+07, 427.914
228252, 16879.1, 3.19005e+06, 4.73083e+07, 1276.47
156406, 16907.4, 3.25305e+06, 4.72956e+07, 286.786
95750.3, 16704, 2.90111e+06, 4.68144e+07, 240.693
67406.2, 15450.6, 1.6058e+06, 4.4846e+07, 199.409
85074.9, 15953.6, 2.06915e+06, 4.46906e+07, 248.66
73862, 16342.4, 2.24378e+06, 4.3608e+07, 238.214
64779.7, 16766, 2.59758e+06, 4.28883e+07, 237.952
66027.9, 16312.9, 2.58156e+06, 4.26243e+07, 250.685
76045.9, 16508.8, 3.04121e+06, 4.2092e+07, 313.707
77025.4, 16801.6, 2.6759e+06, 4.08112e+07, 228.623
550078, 17451.9, 3.00307e+06, 4.07162e+07, 2023.03
126144, 18268.5, 3.19726e+06, 4.06488e+07, 361.894
89800.4, 18498.3, 3.39669e+06, 4.06109e+07, 243.091
64679.2, 16406.1, 1.64203e+06, 3.83599e+07, 206.791
65344.9, 17663.4, 2.36806e+06, 3.80163e+07, 232.097
58524.3, 16928.2, 1.91339e+06, 3.73454e+07, 219.34
209418, 17102.6, 2.39093e+06, 3.71503e+07, 476.374
73566.9, 17670.5, 2.54578e+06, 3.70993e+07, 202.544
54199.5, 17067.9, 1.52887e+06, 3.55231e+07, 167.338
53866.7, 16657.3, 1.39933e+06, 3.53143e+07, 180.03
54712.3, 17018.4, 1.71618e+06, 3.51635e+07, 178.235
384263, 17726.1, 2.15721e+06, 3.50495e+07, 1833.61
105241, 18164.2, 2.37682e+06, 3.49406e+07, 291.863
68406.7, 18168.4, 2.21399e+06, 3.46801e+07, 209.974
61194.3, 17824.9, 1.82215e+06, 3.45875e+07, 199.997
125297, 17780.1, 2.01256e+06, 3.44934e+07, 281.501
96034.4, 18604.1, 2.15057e+06, 3.40447e+07, 250.966
