Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
2150.6, 42.2713, 16057.4, 2.53805e+06, 15.8485
2354.19, 44.1508, 17415.1, 2.53439e+06, 18.6466
2492.41, 45.9309, 22003.5, 2.53336e+06, 25.2691
2683.21, 47.9983, 23668.6, 2.53027e+06, 29.2722
2756.98, 49.1991, 19657.4, 2.52244e+06, 28.0267
2846.38, 50.6567, 22130.2, 2.52047e+06, 32.1232
2937.17, 52.0172, 18580.6, 2.51321e+06, 29.9139
3015.62, 53.4459, 20674.2, 2.5115e+06, 33.2079
3091.2, 54.7346, 16444, 2.50386e+06, 29.4899
3154.78, 56.113, 17085.1, 2.50133e+06, 31.1934
3219.59, 57.3887, 13461.7, 2.49471e+06, 26.451
3285.1, 58.8468, 13943.1, 2.492e+06, 26.9828
3342.08, 60.1382, 11948.6, 2.48721e+06, 22.2293
3391.09, 61.4811, 12144.9, 2.48396e+06, 21.9554
3445.57, 62.8784, 14225, 2.48263e+06, 25.4454
3485.26, 64.0077, 15346.9, 2.4825e+06, 24.0396
3523.23, 65.411, 14341, 2.47824e+06, 26.0331
3581.46, 66.8971, 12799.5, 2.47288e+06, 22.664
3573.92, 67.9362, 13035.8, 2.47004e+06, 23.5183
3599.89, 69.1237, 11387.6, 2.46642e+06, 19.9536
3662.59, 70.7597, 12977.2, 2.4651e+06, 19.9905
3644, 71.7267, 13827.9, 2.46323e+06, 22.8092
3661.48, 72.9348, 12530.7, 2.4595e+06, 21.1485
3681.99, 74.1988, 13999.1, 2.45844e+06, 22.9287
3707.25, 75.4495, 12436.1, 2.45398e+06, 20.4089
3744.63, 76.8441, 13852.5, 2.45302e+06, 21.3519
3778.9, 78.1925, 12236.7, 2.44931e+06, 18.7197
3841.16, 79.508, 12739, 2.44773e+06, 14.3776
3859.31, 81.0722, 15592.4, 2.44728e+06, 16.8917
3824.34, 82.1681, 17185.8, 2.44678e+06, 21.2187
