Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
3557.86, 19.2219, 2913.37, 160229, 4.45782
3552.12, 19.3145, 3045.44, 160035, 4.64926
3551.86, 19.408, 2577.32, 159199, 3.9688
3546.26, 19.4981, 2645.97, 158951, 3.99418
3543.37, 19.5858, 2369.28, 158338, 3.3641
3538.49, 19.6727, 2367.12, 158026, 3.29399
3535.51, 19.7788, 2667.79, 157929, 3.62556
3531.01, 19.8623, 2494.46, 157460, 3.39204
3528.63, 19.9657, 2711.9, 157293, 3.58837
3524.46, 20.0465, 2427.82, 156723, 3.22594
3522.19, 20.1463, 2544.79, 156474, 3.28719
3517.89, 20.245, 2804.18, 156386, 3.70471
3517.99, 20.3434, 2583.72, 155800, 3.52955
3513.88, 20.4403, 2781.81, 155666, 3.81342
3513.66, 20.5345, 2457.19, 154990, 3.44851
3508.98, 20.6274, 2590.18, 154809, 3.59815
3506.6, 20.7166, 2399.45, 154291, 3.19586
3502.3, 20.8054, 2449.81, 154038, 3.2391
3499.98, 20.9136, 2777.86, 153977, 3.62852
3495.89, 21.0019, 2690.79, 153583, 3.66068
3494.32, 21.0897, 2419.27, 152995, 3.15144
3490.84, 21.1773, 2399.45, 152685, 3.11581
3488.61, 21.2824, 2710.15, 152624, 3.42835
3484.76, 21.3653, 2522.05, 152158, 3.23682
3482.89, 21.4674, 2741.38, 152019, 3.42987
3479.16, 21.5473, 2446.61, 151457, 3.10988
3477.26, 21.6456, 2563.79, 151233, 3.1775
3473.39, 21.743, 2826.05, 151170, 3.57426
3473.6, 21.8394, 2598.57, 150602, 3.41603
3469.89, 21.9352, 2797.58, 150491, 3.68752
3469.81, 22.0275, 2467.95, 149833, 3.34726
3465.54, 22.1191, 2600.16, 149673, 3.4942
3463.43, 22.2068, 2410.06, 149177, 3.11665
3459.48, 22.2943, 2459.71, 148944, 3.1631
3457.4, 22.4003, 2788.59, 148909, 3.54024
3453.72, 22.4836, 2551.89, 148399, 3.38319
3452.1, 22.5862, 2838.05, 148333, 3.65098
3449.17, 22.6678, 2495.14, 147728, 3.33493
3447.43, 22.767, 2710.57, 147608, 3.47653
3443.98, 22.8449, 2408.68, 147062, 3.09524
3442.06, 22.9402, 2504.97, 146841, 3.1212
3438.31, 23.0353, 2724.3, 146759, 3.4675
3438.43, 23.1286, 2481.44, 146199, 3.26559
3434.88, 23.2221, 2725.92, 146158, 3.53305
3433.19, 23.3109, 2568.24, 145696, 3.25545
3429.87, 23.4001, 2684.18, 145541, 3.3989
3428.16, 23.4856, 2441.78, 145008, 3.02261
3425.05, 23.572, 2457.25, 144761, 3.0433
3423.21, 23.6542, 2229.74, 144262, 2.64666
3419.9, 23.7372, 2209.28, 143984, 2.60672
3417.35, 23.8353, 2441.81, 143898, 2.82189
3414.31, 23.9153, 2305.12, 143515, 2.68418
3412.31, 24.0108, 2471.44, 143374, 2.81577
3408.94, 24.1075, 2733.01, 143338, 3.2059
3409.25, 24.2015, 2545.38, 142841, 3.13402
