Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
8842.91, 3380.81, 56980.8, 1.0592e+06, 36.2651
8796.45, 3395.81, 63999.8, 1.05403e+06, 39.6952
8764.29, 3406.17, 55377.2, 1.03679e+06, 35.1895
8722.05, 3420.43, 59510.9, 1.02996e+06, 37.0175
8682.97, 3430.29, 51165.3, 1.01353e+06, 31.8069
8648.68, 3443.75, 52497.8, 1.00498e+06, 32.107
8631.56, 3456.15, 60757.2, 1.00337e+06, 36.8691
8584.48, 3468.28, 55290.7, 988448, 34.2146
8559.46, 3479.46, 61070.5, 985208, 37.258
8509.27, 3490.14, 52353.2, 968212, 32.7287
8482.87, 3500.88, 56259, 963534, 34.232
8435.2, 3510.81, 47318.8, 947218, 28.824
8412.36, 3520.92, 48217, 940008, 28.8488
8371.38, 3533.66, 55097.4, 937788, 32.6536
8343.19, 3542.47, 50899.8, 926171, 30.237
8299.8, 3553.45, 55685.9, 922896, 32.8375
8271.09, 3561.62, 49354.3, 909617, 29.0868
8232.33, 3571.68, 51965.9, 904812, 30.3565
8205.07, 3579.6, 44921.9, 891049, 25.8719
8164.12, 3589.41, 46130.1, 885207, 26.1207
8138.16, 3597.68, 45423.7, 877733, 25.3278
8102.2, 3608.06, 50081.4, 874937, 27.9102
8075.96, 3615.32, 45303.4, 863880, 25.211
8035.25, 3624.31, 47818.8, 859625, 26.5972
8009.22, 3631.34, 42498.3, 848423, 23.1497
7972.09, 3640.19, 43875.4, 843367, 23.6513
7946.53, 3646.6, 38873.1, 832887, 20.0554
7916.24, 3655.11, 39510.7, 827314, 19.9042
7892.83, 3662.28, 43512.5, 825061, 22.2413
7857.81, 3670.64, 40608.5, 815978, 20.504
7831.8, 3677.01, 42565.1, 812403, 21.6876
7805.61, 3686.93, 49823.6, 812204, 25.5242
7780.84, 3692.13, 47777.7, 805204, 24.9884
7751.03, 3700.84, 53705.2, 804260, 27.9863
7724.93, 3705.43, 48162, 794100, 25.744
7692.78, 3713.72, 52416.1, 791761, 27.6986
7664.48, 3717.7, 45717.8, 780890, 24.5408
7631.75, 3725.66, 48669.7, 777660, 25.7513
7604.86, 3729.66, 42460.6, 767534, 22.2362
7577.31, 3738.03, 43942, 762954, 22.6377
7548.49, 3741.38, 37944.9, 753485, 19.1098
7526.79, 3749.39, 38927.9, 748476, 19.0109
7492.91, 3752.23, 34492.8, 740927, 15.9501
7475.31, 3761.62, 41350.2, 740655, 19.7828
7441.89, 3764.5, 42376.6, 738206, 20.7714
7410.89, 3771.14, 38306.3, 728725, 18.4074
7380.8, 3774.56, 39328.6, 726320, 19.0161
7360.16, 3783.06, 44574.3, 725023, 21.667
7333.1, 3785.37, 41368.7, 718843, 20.4388
7304.51, 3792.73, 44684.5, 716113, 22.1186
7278.66, 3795.11, 39830.8, 708400, 19.8148
7250.05, 3801.91, 41980.5, 704961, 20.764
7223.7, 3804.28, 37049.7, 697249, 18.1672
7203.02, 3811.23, 38498.7, 693243, 18.4899
7172.38, 3813.29, 33845.9, 686005, 15.7483
7155.69, 3819.76, 34929.2, 681867, 15.5867
7121.93, 3822.71, 37176.7, 680924, 17.3745
7100.72, 3828.4, 35836.7, 674692, 16.171
7077.52, 3831.76, 37285.5, 673066, 17.2504
7052.47, 3836.59, 34809.9, 666015, 15.3635
7032.44, 3840.05, 34635, 662812, 15.6352
