Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
0.157499, 1.63246e-09, 2.37103, 322910, 0.525021
0.158465, 1.65253e-09, 2.38516, 323935, 0.526652
0.159322, 1.67044e-09, 2.3977, 324960, 0.528283
0.160512, 1.69545e-09, 2.4151, 325984, 0.529911
0.161357, 1.71333e-09, 2.42746, 327009, 0.531542
0.162355, 1.73455e-09, 2.44204, 328034, 0.533172
0.163462, 1.75826e-09, 2.45822, 329059, 0.5348
0.164445, 1.77945e-09, 2.47259, 330084, 0.53643
0.165317, 1.79835e-09, 2.48534, 331109, 0.53806
0.166285, 1.81944e-09, 2.49947, 332134, 0.53969
0.167358, 1.84299e-09, 2.51516, 333159, 0.541317
0.168312, 1.86401e-09, 2.52908, 334184, 0.542947
0.169369, 1.88748e-09, 2.54453, 335209, 0.544574
0.170308, 1.90843e-09, 2.55823, 336234, 0.546203
0.171349, 1.93181e-09, 2.57343, 337259, 0.547831
0.172504, 1.95792e-09, 2.5903, 338284, 0.549457
0.17353, 1.98124e-09, 2.60527, 339309, 0.551085
0.17444, 2.00205e-09, 2.61855, 340334, 0.552714
0.175449, 2.02525e-09, 2.63328, 341359, 0.554341
0.176569, 2.05115e-09, 2.64961, 342384, 0.555967
0.177562, 2.07427e-09, 2.66411, 343409, 0.557594
0.178664, 2.10007e-09, 2.68018, 344433, 0.55922
0.179643, 2.1231e-09, 2.69445, 345458, 0.560847
0.180727, 2.14879e-09, 2.71026, 346483, 0.562473
0.18169, 2.17171e-09, 2.7243, 347508, 0.5641
0.182757, 2.19727e-09, 2.73986, 348533, 0.565726
0.183941, 2.2258e-09, 2.75711, 349558, 0.56735
0.184992, 2.25126e-09, 2.77243, 350583, 0.568975
0.185924, 2.27398e-09, 2.78601, 351608, 0.570602
0.186958, 2.2993e-09, 2.80106, 352633, 0.572227
0.188104, 2.32754e-09, 2.81776, 353658, 0.573851
0.18912, 2.35274e-09, 2.83257, 354683, 0.575477
0.190248, 2.38084e-09, 2.84899, 355708, 0.5771
0.191248, 2.40591e-09, 2.86355, 356733, 0.578726
0.192357, 2.43385e-09, 2.8797, 357758, 0.580349
0.193341, 2.45878e-09, 2.89402, 358783, 0.581975
0.194432, 2.48656e-09, 2.90989, 359807, 0.583598
0.195641, 2.51755e-09, 2.92749, 360832, 0.58522
0.196714, 2.5452e-09, 2.9431, 361857, 0.586844
0.197666, 2.56985e-09, 2.95694, 362882, 0.588469
0.19872, 2.59731e-09, 2.97228, 363907, 0.590093
0.19989, 2.62793e-09, 2.98929, 364932, 0.591714
0.200927, 2.65523e-09, 3.00437, 365957, 0.593338
0.202076, 2.68566e-09, 3.02109, 366982, 0.59496
0.203351, 2.71961e-09, 3.03962, 368007, 0.59658
0.204256, 2.74383e-09, 3.05277, 369032, 0.598205
0.205509, 2.77755e-09, 3.07099, 370057, 0.599825
0.20662, 2.80764e-09, 3.08714, 371082, 0.601446
0.207606, 2.83445e-09, 3.10146, 372106, 0.60307
0.208698, 2.86431e-09, 3.11733, 373131, 0.604691
0.209909, 2.8976e-09, 3.13491, 374156, 0.606311
0.210982, 2.92727e-09, 3.15051, 375181, 0.607933
0.212172, 2.96034e-09, 3.16779, 376206, 0.609553
0.213228, 2.98982e-09, 3.18311, 377231, 0.611175
0.214397, 3.02266e-09, 3.20009, 378256, 0.612795
0.215556, 3.05539e-09, 3.21692, 379281, 0.614415
0.216584, 3.08455e-09, 3.23183, 380306, 0.616036
0.217723, 3.11703e-09, 3.24836, 381331, 0.617656
0.218985, 3.15322e-09, 3.26668, 382355, 0.619274
0.220104, 3.18549e-09, 3.28291, 383380, 0.620894
0.221096, 3.21423e-09, 3.2973, 384405, 0.622516
0.22247, 3.25425e-09, 3.31724, 385430, 0.624132
0.223445, 3.28279e-09, 3.33137, 386455, 0.625754
0.224795, 3.32252e-09, 3.35095, 387480, 0.62737
0.225752, 3.35084e-09, 3.36483, 388505, 0.628991
0.227078, 3.39026e-09, 3.38405, 389530, 0.630607
0.228019, 3.41836e-09, 3.39768, 390555, 0.632229
0.229321, 3.45746e-09, 3.41656, 391580, 0.633845
0.230475, 3.4923e-09, 3.43329, 392604, 0.635463
0.231754, 3.53112e-09, 3.45182, 393629, 0.63708
0.232888, 3.56571e-09, 3.46825, 394654, 0.638698
0.233893, 3.5965e-09, 3.4828, 395679, 0.640318
0.235285, 3.63936e-09, 3.50296, 396704, 0.641932
0.236271, 3.6699e-09, 3.51725, 397729, 0.643552
0.237638, 3.71241e-09, 3.53703, 398754, 0.645166
0.238606, 3.74269e-09, 3.55106, 399779, 0.646786
0.239948, 3.78483e-09, 3.57047, 400804, 0.6484
0.241137, 3.82237e-09, 3.58768, 401828, 0.650017
0.24219, 3.85579e-09, 3.60293, 402853, 0.651635
0.243357, 3.89298e-09, 3.61981, 403878, 0.653251
0.244649, 3.93438e-09, 3.63852, 404903, 0.654866
0.245795, 3.97125e-09, 3.65509, 405928, 0.656483
0.247064, 4.0123e-09, 3.67344, 406953, 0.658097
0.248188, 4.04884e-09, 3.6897, 407978, 0.659714
0.249433, 4.08951e-09, 3.70771, 409003, 0.661328
0.250813, 4.1348e-09, 3.72766, 410027, 0.662941
0.252035, 4.17515e-09, 3.74533, 411052, 0.664556
0.253118, 4.21106e-09, 3.76099, 412077, 0.666172
0.254318, 4.251e-09, 3.77833, 413102, 0.667787
0.255646, 4.29546e-09, 3.79753, 414127, 0.6694
0.256823, 4.33505e-09, 3.81454, 415152, 0.671015
0.258127, 4.3791e-09, 3.83337, 416177, 0.672628
0.259282, 4.41832e-09, 3.85006, 417202, 0.674242
0.260561, 4.46195e-09, 3.86854, 418226, 0.675855
0.261694, 4.50079e-09, 3.8849, 419251, 0.67747
0.262949, 4.54398e-09, 3.90302, 420276, 0.679083
0.264339, 4.59207e-09, 3.92309, 421301, 0.680694
0.26557, 4.63488e-09, 3.94087, 422326, 0.682307
0.266661, 4.67297e-09, 3.95661, 423351, 0.683923
0.267868, 4.71531e-09, 3.97404, 424376, 0.685536
0.269205, 4.76243e-09, 3.99334, 425401, 0.687147
0.270389, 4.80436e-09, 4.01043, 426425, 0.68876
0.271701, 4.851e-09, 4.02935, 427450, 0.690371
